,Identifier,drop,count,ratio
0,D7_L-4C3R7,-,171,17.484662576687114
1,D1_L-2C1R1,-,129,13.190184049079754
2,I1_L-2C2R1,-,62,6.339468302658487
3,D10_L-8C3R6,-,38,3.885480572597137
4,D2_L-1R2,-,36,3.6809815950920246
5,D17_L-6C4R16,-,24,2.4539877300613497
6,D14_L-9C4R10,-,23,2.3517382413087935
7,D2_L-3R0,-,19,1.9427402862985685
8,D11_L-4C2R10,-,17,1.738241308793456
9,D28_L-18C5R16,-,15,1.5337423312883436
10,D6_L-1C1R7,-,8,0.81799591002045
11,D3_L-1R3,-,8,0.81799591002045
12,I1_L-1R0,-,8,0.81799591002045
13,D29_L-22C3R11,-,7,0.7157464212678937
14,D5_L-1R5,-,7,0.7157464212678937
15,D3_L-4R0,-,7,0.7157464212678937
16,D18_L-19C2R2,-,6,0.6134969325153374
17,D4_L-1R4,-,6,0.6134969325153374
18,D5_L-6R0,-,6,0.6134969325153374
19,D8_L-9C1R1,-,6,0.6134969325153374
20,D25_L-26C2R2,-,5,0.5112474437627812
21,D6_L-7R0,-,5,0.5112474437627812
22,D16_L-13C2R6,-,5,0.5112474437627812
23,D17_L-14C2R6,-,5,0.5112474437627812
24,D15_L-5C2R13,-,5,0.5112474437627812
25,D26_L-23C2R6,-,5,0.5112474437627812
26,D4_L-5R0,-,5,0.5112474437627812
27,D10_L-10C1R2,-,5,0.5112474437627812
28,D7_L-9C1R0,-,5,0.5112474437627812
29,D18_L-15C2R6,-,5,0.5112474437627812
30,D6_L-3C1R5,-,5,0.5112474437627812
31,D25_L-22C2R6,-,5,0.5112474437627812
32,D27_L-24C2R6,-,5,0.5112474437627812
33,D10_L-1R10,-,5,0.5112474437627812
34,D8_L-1R8,-,4,0.408997955010225
35,D21_L-14C2R10,-,4,0.408997955010225
36,D9_L-1R9,-,4,0.408997955010225
37,D20_L-13C2R10,-,4,0.408997955010225
38,D2_L-2R1,-,4,0.408997955010225
39,D12_L-1R12,-,4,0.408997955010225
40,D8_L-4C1R6,-,4,0.408997955010225
41,D22_L-15C2R10,-,4,0.408997955010225
42,D11_L-1R11,-,4,0.408997955010225
43,D30_L-23C2R10,-,4,0.408997955010225
44,D5_L-5C1R2,-,4,0.408997955010225
45,D23_L-12C2R14,-,3,0.3067484662576687
46,D12_L-4C1R10,-,3,0.3067484662576687
