,Identifier,drop,count,ratio
0,D1_L-2C1R1,-,142,14.654282765737875
1,D10_L-10C6R7,-,137,14.138286893704851
2,I1_L-2C2R1,-,72,7.430340557275541
3,D11_L-4C3R11,-,49,5.056759545923633
4,D7_L-9C3R2,-,46,4.747162022703819
5,D22_L-20C4R7,-,28,2.8895768833849327
6,D3_L-2C3R5,-,27,2.786377708978328
7,D6_L-6C2R3,-,19,1.9607843137254901
8,D2_L-1C1R3,-,17,1.7543859649122806
9,D2_L-3R0,-,15,1.5479876160990713
10,D4_L-5C1R1,-,11,1.1351909184726523
11,D22_L-23C2R2,-,11,1.1351909184726523
12,D23_L-11C3R16,-,9,0.9287925696594427
13,D21_L-3C3R22,-,8,0.8255933952528379
14,D8_L-9C1R1,-,8,0.8255933952528379
15,D19_L-6C3R17,-,8,0.8255933952528379
16,D4_L-2C1R4,-,8,0.8255933952528379
17,D16_L-17C2R2,-,7,0.7223942208462332
18,I1_L-1R0,-,7,0.7223942208462332
19,D13_L-14C2R2,-,7,0.7223942208462332
20,D19_L-20C2R2,-,6,0.6191950464396285
21,D7_L-2C1R7,-,6,0.6191950464396285
22,D29_L-20C3R13,-,6,0.6191950464396285
23,D17_L-8C3R13,-,5,0.5159958720330238
24,D9_L-3C1R8,-,5,0.5159958720330238
25,D5_L-1R5,-,5,0.5159958720330238
26,D19_L-12C2R10,-,5,0.5159958720330238
27,D24_L-3C2R24,-,5,0.5159958720330238
28,D16_L-14C2R5,-,4,0.41279669762641896
29,D10_L-1C2R12,-,4,0.41279669762641896
30,D6_L-1C1R7,-,4,0.41279669762641896
31,D3_L-5C1R0,-,4,0.41279669762641896
32,D14_L-10C2R7,-,4,0.41279669762641896
33,D18_L-18C2R3,-,4,0.41279669762641896
34,D8_L-1R8,-,4,0.41279669762641896
35,D25_L-23C2R5,-,4,0.41279669762641896
36,D6_L-8C1R0,-,4,0.41279669762641896
37,D5_L-6R0,-,4,0.41279669762641896
38,D19_L-17C2R5,-,4,0.41279669762641896
39,D23_L-14C2R12,-,4,0.41279669762641896
40,D19_L-2C1R19,-,3,0.30959752321981426
41,D18_L-2C2R19,-,3,0.30959752321981426
42,D15_L-3C1R14,-,3,0.30959752321981426
43,D11_L-7C1R6,-,3,0.30959752321981426
44,D9_L-1R9,-,3,0.30959752321981426
45,D12_L-1R12,-,3,0.30959752321981426
46,D10_L-11R0,-,3,0.30959752321981426
47,D26_L-17C2R12,-,3,0.30959752321981426
48,D9_L-10R0,-,3,0.30959752321981426
49,D7_L-5C1R4,-,3,0.30959752321981426
50,D9_L-8C1R3,-,3,0.30959752321981426
