,Identifier,drop,count,ratio
0,D7_L-7C6R7,-,548,57.14285714285714
1,I1_L-2C1R0,-,41,4.275286757038582
2,D11_L-6C4R10,-,24,2.502606882168926
3,D27_L-26C5R7,-,17,1.7726798748696557
4,D2_L-1R2,-,15,1.5641293013555788
5,D6_L-4C2R5,-,15,1.5641293013555788
6,D3_L-2C1R3,-,15,1.5641293013555788
7,D1_L-1C1R2,-,14,1.4598540145985401
8,D2_L-3R0,-,14,1.4598540145985401
9,D6_L-9C3R1,-,10,1.0427528675703857
10,D12_L-5C3R11,-,10,1.0427528675703857
11,D1_L-2R0,-,10,1.0427528675703857
12,D8_L-5C2R6,-,9,0.9384775808133473
13,D13_L-5C3R12,-,7,0.7299270072992701
14,D3_L-4R0,-,6,0.6256517205422315
15,D28_L-8C6R27,-,6,0.6256517205422315
16,D15_L-3C2R15,-,6,0.6256517205422315
17,D9_L-11C2R1,-,5,0.5213764337851928
18,D4_L-1R4,-,5,0.5213764337851928
19,D21_L-10C3R15,-,5,0.5213764337851928
20,D15_L-16C3R3,-,4,0.4171011470281543
21,D12_L-14C2R1,-,4,0.4171011470281543
22,D5_L-1R5,-,4,0.4171011470281543
23,D28_L-30C3R2,-,4,0.4171011470281543
24,D21_L-20C3R5,-,4,0.4171011470281543
25,D10_L-4C2R9,-,4,0.4171011470281543
26,D4_L-6C1R0,-,4,0.4171011470281543
27,D28_L-19C3R13,-,4,0.4171011470281543
28,D5_L-6R0,-,3,0.31282586027111575
29,D6_L-1R6,-,3,0.31282586027111575
30,D12_L-1C1R13,-,3,0.31282586027111575
31,I1_L-1C2R2,-,3,0.31282586027111575
32,D14_L-5C2R12,-,3,0.31282586027111575
33,I1_L-1R0,-,3,0.31282586027111575
34,D9_L-8C1R3,-,3,0.31282586027111575
35,D12_L-11C1R3,-,2,0.20855057351407716
36,D25_L-20C3R9,-,2,0.20855057351407716
37,D10_L-10C1R2,-,2,0.20855057351407716
38,D29_L-2C2R30,-,2,0.20855057351407716
39,D13_L-13C2R3,-,2,0.20855057351407716
40,D13_L-9C2R7,-,2,0.20855057351407716
41,D16_L-17C2R2,-,2,0.20855057351407716
42,D5_L-3C1R4,-,2,0.20855057351407716
43,D2_L-2R1,-,2,0.20855057351407716
44,D28_L-25C2R6,-,2,0.20855057351407716
45,D11_L-1R11,-,2,0.20855057351407716
46,D7_L-8R0,-,2,0.20855057351407716
47,D10_L-1R10,-,2,0.20855057351407716
48,D22_L-2C2R23,-,2,0.20855057351407716
49,D8_L-1R8,-,2,0.20855057351407716
50,D9_L-1R9,-,2,0.20855057351407716
51,D22_L-19C2R6,-,2,0.20855057351407716
52,D3_L-3R1,-,2,0.20855057351407716
53,D27_L-19C2R11,-,2,0.20855057351407716
54,D8_L-9R0,-,2,0.20855057351407716
55,D12_L-9C1R5,-,2,0.20855057351407716
56,D26_L-19C2R10,-,2,0.20855057351407716
57,D19_L-6C2R16,-,1,0.10427528675703858
58,D10_L-12C1R0,-,1,0.10427528675703858
59,D11_L-9C1R4,-,1,0.10427528675703858
60,D29_L-5C2R27,-,1,0.10427528675703858
61,D26_L-24C2R5,-,1,0.10427528675703858
62,D13_L-1R13,-,1,0.10427528675703858
63,D9_L-3C1R8,-,1,0.10427528675703858
64,D11_L-12R0,-,1,0.10427528675703858
65,D4_L-3R2,-,1,0.10427528675703858
66,D9_L-5C1R6,-,1,0.10427528675703858
67,D16_L-4C1R14,-,1,0.10427528675703858
68,D27_L-4C2R26,-,1,0.10427528675703858
69,D18_L-7C1R13,-,1,0.10427528675703858
70,D27_L-1C1R28,-,1,0.10427528675703858
71,D30_L-24C2R9,-,1,0.10427528675703858
72,D17_L-1C1R18,-,1,0.10427528675703858
73,D4_L-4R1,-,1,0.10427528675703858
74,D19_L-9C1R12,-,1,0.10427528675703858
75,D20_L-1C1R21,-,1,0.10427528675703858
76,I2_L-2C1R0,-,1,0.10427528675703858
77,D17_L-9C1R10,-,1,0.10427528675703858
78,D5_L-4R2,-,1,0.10427528675703858
79,D27_L-28C1R1,-,1,0.10427528675703858
80,D27_L-16C1R13,-,1,0.10427528675703858
81,D28_L-1R28,-,1,0.10427528675703858
82,D15_L-5C1R12,-,1,0.10427528675703858
83,D14_L-1R14,-,1,0.10427528675703858
84,D24_L-13C1R13,-,1,0.10427528675703858
85,D18_L-1R18,-,1,0.10427528675703858
86,D26_L-7C2R22,-,1,0.10427528675703858
87,D16_L-1R16,-,1,0.10427528675703858
88,D6_L-5R2,-,1,0.10427528675703858
89,D26_L-15C1R13,-,1,0.10427528675703858
90,D22_L-21C1R3,-,1,0.10427528675703858
91,D18_L-9C1R11,-,1,0.10427528675703858
92,D26_L-21C1R7,-,1,0.10427528675703858
93,D18_L-20C1R0,-,1,0.10427528675703858
