,Identifier,drop,count,ratio
0,D8_L-6C4R7,-,191,19.234642497482376
1,D2_L-2C3R4,-,112,11.278952668680766
2,I1_L-2C1R0,-,80,8.056394763343404
3,D2_L-3R0,-,21,2.1148036253776437
4,D1_L-1R1,-,16,1.6112789526686808
5,D4_L-2C1R4,-,16,1.6112789526686808
6,D1_L-2R0,-,14,1.4098690835850958
7,D4_L-7C2R0,-,11,1.1077542799597182
8,D6_L-6C1R2,-,9,0.906344410876133
9,D5_L-1R5,-,9,0.906344410876133
10,D3_L-1R3,-,9,0.906344410876133
11,D3_L-4R0,-,9,0.906344410876133
12,D6_L-1R6,-,8,0.8056394763343404
13,D11_L-12C1R1,-,8,0.8056394763343404
14,D9_L-1C2R11,-,7,0.7049345417925479
15,D17_L-17C2R3,-,7,0.7049345417925479
16,D8_L-8C1R2,-,7,0.7049345417925479
17,D5_L-6R0,-,7,0.7049345417925479
18,D9_L-3C1R8,-,7,0.7049345417925479
19,D11_L-2C1R11,-,7,0.7049345417925479
20,D12_L-1C2R14,-,6,0.6042296072507553
21,D27_L-6C3R25,-,6,0.6042296072507553
22,D14_L-15C2R2,-,6,0.6042296072507553
23,D13_L-10C2R6,-,6,0.6042296072507553
24,D6_L-8C1R0,-,5,0.5035246727089627
25,D16_L-15C2R4,-,5,0.5035246727089627
26,I1_L-1C1R1,-,5,0.5035246727089627
27,D22_L-19C2R6,-,5,0.5035246727089627
28,D7_L-1R7,-,5,0.5035246727089627
29,D30_L-26C2R7,-,5,0.5035246727089627
30,I1_L-1R0,-,5,0.5035246727089627
31,D23_L-15C2R11,-,5,0.5035246727089627
32,D26_L-20C2R9,-,5,0.5035246727089627
33,D29_L-22C2R10,-,5,0.5035246727089627
34,D29_L-27C2R5,-,5,0.5035246727089627
35,D26_L-15C2R14,-,5,0.5035246727089627
36,D17_L-11C2R9,-,4,0.4028197381671702
37,D15_L-6C2R12,-,4,0.4028197381671702
38,D7_L-4C1R5,-,4,0.4028197381671702
39,D25_L-23C2R5,-,4,0.4028197381671702
40,D11_L-4C1R9,-,4,0.4028197381671702
41,D8_L-1R8,-,4,0.4028197381671702
42,D14_L-2C1R14,-,4,0.4028197381671702
43,D18_L-6C2R15,-,3,0.3021148036253776
