,Identifier,drop,count,ratio
0,D7_L-12C10R6,-,234,24.605678233438486
1,D6_L-3C2R6,-,57,5.993690851735016
2,D5_L-5C2R3,-,44,4.6267087276550996
3,D2_L-4C1R0,-,32,3.3648790746582544
4,D1_L-1R1,-,26,2.7339642481598316
5,D19_L-6C5R19,-,19,1.9978969505783386
6,D20_L-19C4R6,-,19,1.9978969505783386
7,D2_L-1R2,-,19,1.9978969505783386
8,D25_L-20C4R10,-,18,1.8927444794952681
9,D3_L-2C1R3,-,18,1.8927444794952681
10,D12_L-12C2R3,-,17,1.7875920084121977
11,D12_L-6C3R10,-,16,1.6824395373291272
12,D1_L-4C2R0,-,16,1.6824395373291272
13,I1_L-4C3R0,-,15,1.5772870662460567
14,D5_L-2C1R5,-,13,1.3669821240799158
15,D16_L-5C3R15,-,11,1.1566771819137749
16,D14_L-17C4R2,-,9,0.9463722397476341
17,D3_L-4R0,-,9,0.9463722397476341
18,D14_L-12C3R6,-,8,0.8412197686645636
19,D10_L-2C1R10,-,8,0.8412197686645636
20,D9_L-7C2R5,-,8,0.8412197686645636
21,D15_L-3C2R15,-,8,0.8412197686645636
22,D4_L-6C1R0,-,7,0.7360672975814931
23,D4_L-3C1R3,-,7,0.7360672975814931
24,D14_L-7C3R11,-,6,0.6309148264984227
25,D11_L-1C3R14,-,6,0.6309148264984227
26,D8_L-2C1R8,-,6,0.6309148264984227
27,D11_L-3C1R10,-,6,0.6309148264984227
28,D5_L-6R0,-,6,0.6309148264984227
29,I1_L-1R0,-,6,0.6309148264984227
30,D29_L-18C3R15,-,6,0.6309148264984227
31,D7_L-1R7,-,5,0.5257623554153523
32,D18_L-8C3R14,-,5,0.5257623554153523
33,D6_L-7R0,-,5,0.5257623554153523
34,D21_L-22C2R2,-,5,0.5257623554153523
35,D4_L-1R4,-,5,0.5257623554153523
36,D23_L-12C3R15,-,4,0.4206098843322818
37,D8_L-4C1R6,-,4,0.4206098843322818
38,D9_L-3C1R8,-,4,0.4206098843322818
39,D9_L-1R9,-,4,0.4206098843322818
40,D27_L-19C2R11,-,4,0.4206098843322818
41,D26_L-12C4R19,-,4,0.4206098843322818
42,D10_L-11R0,-,4,0.4206098843322818
43,D23_L-6C3R21,-,4,0.4206098843322818
44,D30_L-3C2R30,-,4,0.4206098843322818
45,D3_L-3R1,-,3,0.31545741324921134
46,D13_L-10C2R6,-,3,0.31545741324921134
47,D30_L-27C2R6,-,3,0.31545741324921134
48,D18_L-18C2R3,-,3,0.31545741324921134
49,D9_L-11C1R0,-,3,0.31545741324921134
50,D19_L-12C2R10,-,3,0.31545741324921134
51,D11_L-12R0,-,3,0.31545741324921134
52,I1_L-1C1R1,-,3,0.31545741324921134
53,D10_L-4C1R8,-,3,0.31545741324921134
54,D18_L-3C2R18,-,3,0.31545741324921134
55,D25_L-15C2R13,-,3,0.31545741324921134
56,D12_L-1R12,-,3,0.31545741324921134
57,D8_L-11C2R0,-,3,0.31545741324921134
58,D29_L-31C2R1,-,3,0.31545741324921134
59,D12_L-13R0,-,3,0.31545741324921134
60,D22_L-10C2R15,-,3,0.31545741324921134
61,D20_L-4C2R19,-,3,0.31545741324921134
62,D14_L-2C1R14,-,3,0.31545741324921134
63,D2_L-2R1,-,3,0.31545741324921134
64,D25_L-7C3R22,-,3,0.31545741324921134
65,D11_L-10C1R3,-,3,0.31545741324921134
66,D10_L-9C1R3,-,2,0.2103049421661409
67,D25_L-1C2R27,-,2,0.2103049421661409
68,D12_L-9C1R5,-,2,0.2103049421661409
69,D24_L-28C4R1,-,2,0.2103049421661409
70,D10_L-6C1R6,-,2,0.2103049421661409
71,D18_L-10C1R10,-,2,0.2103049421661409
72,D24_L-16C1R10,-,2,0.2103049421661409
73,D17_L-9C1R10,-,2,0.2103049421661409
74,D23_L-14C1R11,-,2,0.2103049421661409
75,D21_L-2C1R21,-,2,0.2103049421661409
76,D29_L-2C1R29,-,2,0.2103049421661409
77,D23_L-24C1R1,-,2,0.2103049421661409
78,D26_L-1R26,-,2,0.2103049421661409
79,D30_L-21C1R11,-,2,0.2103049421661409
80,D16_L-7C1R11,-,2,0.2103049421661409
81,D20_L-1R20,-,2,0.2103049421661409
82,D17_L-4C1R15,-,2,0.2103049421661409
83,D22_L-3C1R21,-,2,0.2103049421661409
84,D29_L-28C1R3,-,2,0.2103049421661409
85,D22_L-13C1R11,-,2,0.2103049421661409
86,D22_L-1C1R23,-,1,0.10515247108307045
87,D17_L-19C1R0,-,1,0.10515247108307045
88,D21_L-7C2R17,-,1,0.10515247108307045
89,D21_L-4C1R19,-,1,0.10515247108307045
90,D17_L-2C1R17,-,1,0.10515247108307045
91,D18_L-19R0,-,1,0.10515247108307045
92,D30_L-12C2R21,-,1,0.10515247108307045
93,D22_L-16C1R8,-,1,0.10515247108307045
94,D21_L-14C1R9,-,1,0.10515247108307045
95,D24_L-1C1R25,-,1,0.10515247108307045
96,D21_L-12C1R11,-,1,0.10515247108307045
97,D4_L-4R1,-,1,0.10515247108307045
98,D16_L-1R16,-,1,0.10515247108307045
99,D27_L-1R27,-,1,0.10515247108307045
100,D23_L-17C1R8,-,1,0.10515247108307045
101,D27_L-28R0,-,1,0.10515247108307045
102,D23_L-1R23,-,1,0.10515247108307045
103,D28_L-21C1R9,-,1,0.10515247108307045
104,D26_L-28C1R0,-,1,0.10515247108307045
105,D27_L-11C2R19,-,1,0.10515247108307045
106,D13_L-13C1R2,-,1,0.10515247108307045
107,D15_L-9C1R8,-,1,0.10515247108307045
108,D16_L-17R0,-,1,0.10515247108307045
109,D13_L-1R13,-,1,0.10515247108307045
110,D25_L-10C2R18,-,1,0.10515247108307045
111,I2_L-1R0,-,1,0.10515247108307045
112,D6_L-5R2,-,1,0.10515247108307045
113,D25_L-28C2R0,-,1,0.10515247108307045
114,D16_L-10C1R8,-,1,0.10515247108307045
115,D23_L-21C1R4,-,1,0.10515247108307045
116,D28_L-1R28,-,1,0.10515247108307045
117,I2_L-4C3R0,-,1,0.10515247108307045
118,D20_L-13C1R9,-,1,0.10515247108307045
119,D17_L-16C1R3,-,1,0.10515247108307045
120,D22_L-19C1R5,-,1,0.10515247108307045
121,I2_L-2C2R1,-,1,0.10515247108307045
122,D20_L-21R0,-,1,0.10515247108307045
123,D28_L-27C1R3,-,1,0.10515247108307045
124,D19_L-20R0,-,1,0.10515247108307045
125,D21_L-17C1R6,-,1,0.10515247108307045
126,I2_L-1C1R1,-,1,0.10515247108307045
127,D21_L-9C1R14,-,1,0.10515247108307045
128,D17_L-11C1R8,-,1,0.10515247108307045
129,I2_L-1C2R2,-,1,0.10515247108307045
