,Identifier,drop,count,ratio
0,D2_L-3C3R3,-,379,38.83196721311475
1,I1_L-2C1R0,-,67,6.864754098360656
2,D7_L-6C2R4,-,19,1.9467213114754098
3,D8_L-3C2R8,-,18,1.8442622950819672
4,D1_L-1R1,-,17,1.7418032786885245
5,D1_L-2R0,-,17,1.7418032786885245
6,D5_L-6C1R1,-,16,1.639344262295082
7,D20_L-19C3R5,-,15,1.5368852459016393
8,D10_L-9C2R4,-,13,1.331967213114754
9,D4_L-3C1R3,-,9,0.9221311475409836
10,D9_L-10C1R1,-,9,0.9221311475409836
11,D6_L-1C2R8,-,8,0.819672131147541
12,D4_L-5R0,-,7,0.7172131147540983
13,D3_L-1R3,-,7,0.7172131147540983
14,D4_L-1R4,-,6,0.6147540983606558
15,I1_L-1R0,-,6,0.6147540983606558
16,D28_L-25C2R6,-,6,0.6147540983606558
17,D18_L-3C3R19,-,6,0.6147540983606558
18,D3_L-4R0,-,6,0.6147540983606558
19,D26_L-27C2R2,-,5,0.5122950819672131
20,D15_L-11C2R7,-,5,0.5122950819672131
21,D26_L-22C2R7,-,5,0.5122950819672131
22,D5_L-1R5,-,5,0.5122950819672131
23,I1_L-1C1R1,-,5,0.5122950819672131
24,D8_L-9C1R1,-,5,0.5122950819672131
25,D30_L-29C2R4,-,5,0.5122950819672131
26,D25_L-17C2R11,-,5,0.5122950819672131
27,D11_L-10C1R3,-,4,0.4098360655737705
28,D6_L-7R0,-,4,0.4098360655737705
29,D6_L-4C1R4,-,4,0.4098360655737705
30,D11_L-2C1R11,-,4,0.4098360655737705
31,D12_L-12C1R2,-,4,0.4098360655737705
32,D25_L-23C2R5,-,4,0.4098360655737705
33,D21_L-12C2R12,-,4,0.4098360655737705
34,D30_L-18C2R15,-,4,0.4098360655737705
35,D9_L-1R9,-,3,0.3073770491803279
36,D10_L-12C1R0,-,3,0.3073770491803279
37,D27_L-7C3R24,-,3,0.3073770491803279
38,D18_L-12C2R9,-,3,0.3073770491803279
39,D11_L-12R0,-,3,0.3073770491803279
40,D28_L-10C3R22,-,3,0.3073770491803279
41,D7_L-8R0,-,3,0.3073770491803279
42,D12_L-14C1R0,-,3,0.3073770491803279
43,D24_L-4C2R23,-,3,0.3073770491803279
44,D16_L-1C3R19,-,3,0.3073770491803279
45,D20_L-21C1R1,-,3,0.3073770491803279
46,D12_L-1R12,-,3,0.3073770491803279
47,D7_L-1R7,-,3,0.3073770491803279
48,D3_L-2R2,-,2,0.20491803278688525
49,D28_L-29C1R1,-,2,0.20491803278688525
50,D14_L-14C1R2,-,2,0.20491803278688525
51,D28_L-27C1R3,-,2,0.20491803278688525
52,D6_L-2R5,-,2,0.20491803278688525
53,D3_L-3R1,-,2,0.20491803278688525
54,D18_L-19C1R1,-,2,0.20491803278688525
55,D10_L-1R10,-,2,0.20491803278688525
56,D19_L-20C1R1,-,2,0.20491803278688525
