,Identifier,drop,count,ratio
0,D15_L-15C8R9,-,155,16.06217616580311
1,I1_L-2C1R0,-,154,15.958549222797927
2,D4_L-4C2R3,-,60,6.217616580310881
3,D2_L-3R0,-,28,2.901554404145078
4,D30_L-25C5R11,-,22,2.2797927461139897
5,D9_L-10C2R2,-,21,2.1761658031088085
6,D2_L-1R2,-,18,1.865284974093264
7,D12_L-12C2R3,-,18,1.865284974093264
8,D1_L-1R1,-,18,1.865284974093264
9,D7_L-4C2R6,-,16,1.6580310880829014
10,D1_L-2R0,-,14,1.450777202072539
11,D3_L-3C1R2,-,13,1.3471502590673576
12,D24_L-27C4R2,-,12,1.2435233160621761
13,D24_L-16C6R15,-,12,1.2435233160621761
14,D3_L-5C1R0,-,11,1.1398963730569949
15,D21_L-4C3R21,-,9,0.932642487046632
16,D18_L-16C3R6,-,8,0.8290155440414507
17,D27_L-16C5R17,-,8,0.8290155440414507
18,I1_L-1C1R1,-,7,0.7253886010362695
19,D4_L-6C1R0,-,7,0.7253886010362695
20,D13_L-4C2R12,-,7,0.7253886010362695
21,D16_L-4C2R15,-,7,0.7253886010362695
22,I1_L-1R0,-,7,0.7253886010362695
23,D5_L-4C1R3,-,7,0.7253886010362695
24,D6_L-1C2R8,-,7,0.7253886010362695
25,D18_L-19C2R2,-,7,0.7253886010362695
26,D7_L-8C1R1,-,6,0.6217616580310881
27,D3_L-1R3,-,5,0.5181347150259068
28,D6_L-3C1R5,-,5,0.5181347150259068
29,D24_L-19C2R8,-,5,0.5181347150259068
30,D21_L-13C3R12,-,5,0.5181347150259068
31,D13_L-9C2R7,-,5,0.5181347150259068
32,D8_L-1C1R9,-,4,0.41450777202072536
33,D5_L-7C1R0,-,4,0.41450777202072536
34,D29_L-14C4R20,-,4,0.41450777202072536
35,D4_L-1R4,-,4,0.41450777202072536
36,D24_L-22C2R5,-,4,0.41450777202072536
37,D7_L-1R7,-,4,0.41450777202072536
38,D28_L-24C2R7,-,4,0.41450777202072536
39,D9_L-3C1R8,-,4,0.41450777202072536
40,D5_L-1R5,-,4,0.41450777202072536
41,D6_L-7R0,-,4,0.41450777202072536
42,D22_L-21C2R4,-,3,0.31088082901554404
43,D19_L-18C2R4,-,3,0.31088082901554404
44,D8_L-4C1R6,-,3,0.31088082901554404
45,D9_L-1R9,-,3,0.31088082901554404
46,D17_L-11C2R9,-,3,0.31088082901554404
47,D29_L-4C2R28,-,3,0.31088082901554404
48,D30_L-4C2R29,-,3,0.31088082901554404
49,D28_L-18C2R13,-,3,0.31088082901554404
50,D12_L-1R12,-,3,0.31088082901554404
51,D10_L-4C1R8,-,3,0.31088082901554404
52,D11_L-11C1R2,-,3,0.31088082901554404
53,D12_L-13R0,-,3,0.31088082901554404
54,D11_L-12R0,-,3,0.31088082901554404
55,D11_L-1R11,-,2,0.20725388601036268
56,D10_L-1R10,-,2,0.20725388601036268
57,D24_L-5C2R22,-,2,0.20725388601036268
58,D10_L-11R0,-,2,0.20725388601036268
59,D12_L-9C1R5,-,2,0.20725388601036268
60,D10_L-9C1R3,-,2,0.20725388601036268
61,D12_L-3C1R11,-,2,0.20725388601036268
62,D15_L-3C1R14,-,2,0.20725388601036268
63,D2_L-2R1,-,2,0.20725388601036268
64,D14_L-1R14,-,2,0.20725388601036268
65,D17_L-4C1R15,-,2,0.20725388601036268
66,D14_L-4C1R12,-,2,0.20725388601036268
67,D13_L-1R13,-,2,0.20725388601036268
68,I2_L-2C1R0,-,2,0.20725388601036268
69,D27_L-27C1R2,-,2,0.20725388601036268
70,D5_L-5R1,-,2,0.20725388601036268
71,D18_L-12C1R8,-,2,0.20725388601036268
72,D17_L-1R17,-,2,0.20725388601036268
73,D16_L-1R16,-,2,0.20725388601036268
74,D22_L-23C1R1,-,2,0.20725388601036268
75,D21_L-9C1R14,-,2,0.20725388601036268
76,D24_L-1R24,-,2,0.20725388601036268
77,D27_L-18C1R11,-,2,0.20725388601036268
78,D22_L-1R22,-,2,0.20725388601036268
79,D30_L-16C2R17,-,2,0.20725388601036268
80,D6_L-5R2,-,2,0.20725388601036268
81,D8_L-9R0,-,2,0.20725388601036268
82,D30_L-30C1R2,-,2,0.20725388601036268
83,D28_L-20C1R10,-,2,0.20725388601036268
84,D30_L-27C1R5,-,2,0.20725388601036268
85,D27_L-21C1R8,-,2,0.20725388601036268
86,D30_L-18C1R14,-,2,0.20725388601036268
87,D19_L-1R19,-,2,0.20725388601036268
88,I2_L-2C2R1,-,1,0.10362694300518134
89,I2_L-1C2R2,-,1,0.10362694300518134
90,D21_L-15C1R8,-,1,0.10362694300518134
91,I2_L-3C2R0,-,1,0.10362694300518134
92,D25_L-1R25,-,1,0.10362694300518134
93,D21_L-21C1R2,-,1,0.10362694300518134
94,D30_L-1C1R31,-,1,0.10362694300518134
95,D26_L-1R26,-,1,0.10362694300518134
96,I2_L-1C1R1,-,1,0.10362694300518134
97,D19_L-15C1R6,-,1,0.10362694300518134
98,D15_L-1R15,-,1,0.10362694300518134
99,D23_L-1R23,-,1,0.10362694300518134
100,D29_L-1C1R30,-,1,0.10362694300518134
101,D6_L-4R3,-,1,0.10362694300518134
102,I2_L-1R0,-,1,0.10362694300518134
103,D18_L-9C1R11,-,1,0.10362694300518134
104,D6_L-6R1,-,1,0.10362694300518134
105,D18_L-3C1R17,-,1,0.10362694300518134
106,D27_L-1R27,-,1,0.10362694300518134
107,D28_L-15C1R15,-,1,0.10362694300518134
108,D14_L-14C1R2,-,1,0.10362694300518134
109,D14_L-15R0,-,1,0.10362694300518134
110,D22_L-18C1R6,-,1,0.10362694300518134
111,D28_L-27C1R3,-,1,0.10362694300518134
112,D22_L-9C1R15,-,1,0.10362694300518134
113,D20_L-14C1R8,-,1,0.10362694300518134
114,D19_L-9C1R12,-,1,0.10362694300518134
115,D26_L-19C1R9,-,1,0.10362694300518134
116,D26_L-3C1R25,-,1,0.10362694300518134
117,D15_L-16R0,-,1,0.10362694300518134
118,D16_L-12C1R6,-,1,0.10362694300518134
119,D20_L-3C1R19,-,1,0.10362694300518134
120,D20_L-1R20,-,1,0.10362694300518134
121,D22_L-4C1R20,-,1,0.10362694300518134
122,D25_L-24C1R3,-,1,0.10362694300518134
123,D25_L-21C1R6,-,1,0.10362694300518134
124,D25_L-12C1R15,-,1,0.10362694300518134
125,D27_L-4C1R25,-,1,0.10362694300518134
126,D23_L-11C1R14,-,1,0.10362694300518134
127,D25_L-15C1R12,-,1,0.10362694300518134
128,D18_L-1R18,-,1,0.10362694300518134
129,D19_L-4C1R17,-,1,0.10362694300518134
130,D25_L-17C1R10,-,1,0.10362694300518134
131,D26_L-28C1R0,-,1,0.10362694300518134
